"products_id","products_raw_name","products_type","products_category_id","categories_raw_name"
"c32deaec-551c-46d7-a27e-f5a71318a193","fuel cell, stack solid oxide, 125kW electrical, future","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"c5043c0a-a39d-4c3b-ab52-01f36cf32d16","funnel glass, for cathode ray tube display","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"443480ce-9114-45db-a4dc-5c5b322e1430","furnace, logs, 30kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"d8c79140-b43c-486a-add4-bfff83cb4418","furnace, logs, 6kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"fe18f95a-5320-4607-bb87-07925af92915","furnace, logs, average storage area, 100kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"0fa53d7e-644d-4f96-959b-b15be4f580d5","furnace, logs, average storage area, 30kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"1f5a33e9-e978-47ea-9800-c1693068712a","furnace, logs, average storage area, 6kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"4589fa14-ddea-4e49-a85e-af8ab33be9e5","furnace, logs, hardwood storage area, 100kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"ff191b00-650c-46a0-9798-41653dbd3809","furnace, logs, hardwood storage area, 30kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"216ad2a2-9472-4a7c-8b9c-d1f42b4957c7","furnace, logs, hardwood storage area, 6kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"a52653e4-452a-44e5-8d17-a06735ee98bb","furnace, logs, softwood storage area, 100kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"2c4492da-676a-497a-8259-5188eccda20d","furnace, logs, softwood storage area, 30kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"0d7d19e9-4a65-4e47-aa87-1a17a0906446","furnace, logs, softwood storage area, 6kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"54cf49a5-ffdf-4133-aeed-32de52c32253","furnace, pellet, 15kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"e19a8a83-af50-43a3-a0b9-cedd7f2876da","furnace, pellet, 50kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"6988d897-b3e6-44e3-a91f-8ba6e5b5b628","furnace, pellets, 25kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"f5bf4a85-da9f-4d9b-a6ec-23ef9795dbe3","furnace, pellets, 9kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"5bc38d17-1cc8-4927-a310-074881553c8a","furnace, pellets, with silo, 300kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"54810d1f-b015-4880-85b8-4b8f22042edf","furnace, wood chips, average storage area, 1000kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"1b463420-c7ca-4588-a7bf-5a780cc8bdd2","furnace, wood chips, average storage area, 300kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"bf0d26b9-48de-448b-8642-92cdbde04109","furnace, wood chips, average storage area, 50kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"6f380dc0-6f37-41c8-8eb5-6df53bbfe94b","furnace, wood chips, hardwood storage area, 1000kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"2c4fdfdc-51d1-45e8-95db-fd8a0ff22b58","furnace, wood chips, hardwood storage area, 300kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"9676ec71-aa8a-4e42-8971-f6a221fe2b73","furnace, wood chips, hardwood storage area, 50kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"e12eb9e8-69d0-464b-b08b-007f7b43b4df","furnace, wood chips, softwood storage area, 1000kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"a8b5dee8-dce2-49e5-8947-3372a4a219ca","furnace, wood chips, softwood storage area, 300kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"b738bd15-ee93-4315-8487-4fd858522540","furnace, wood chips, softwood storage area, 50kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"b10bc7b0-1468-49b6-882d-a1ece7ede5f3","furnace, wood chips, with silo, 1000kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"ba49d7c1-2a17-4ee1-b9c9-3dcfe30ac22b","furnace, wood chips, with silo, 300kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"d61ed22e-7bf5-4672-ad11-acb549a7ed99","furnace, wood chips, with silo, 5000kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"8e47e45a-a4bb-4d86-a1f3-fa2de740b962","furnace, wood chips, with silo, 50kW","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"e7aa6391-7cd6-4aff-8ac6-d9d10d8feea2","furniture, wooden","material","b6d5dc42-35a2-11ec-ba41-b0fc3626dcfb","furniture"
"b521d35c-27c6-42bc-a51e-0557d8b49eea","furrow covering, sugarcane","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"7567c423-167d-4e3f-8e5c-b04763490b99","furrowing, sugarcane","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"464f4ea9-f74d-4b40-8a7c-b7a3aa45d511","gadolinium oxide","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"0e492583-ef67-4a1c-b864-3b4b3511c095","gallium, in Bayer liquor from aluminium production","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"3b1ec395-bc2f-4e46-91ac-69f26c9eacec","gallium, semiconductor-grade","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"48a817eb-2dd5-4910-acf9-7fba015092db","garage, wood, non-insulated, fire-protected","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"c922afd9-9015-433a-9833-94aa9fe39b0e","gas boiler","material","a291df1c-35a2-11ec-ba41-b0fc3626dcfb","furnaces and boilers"
"f5f4b5ea-b941-43ef-bff3-db8a8e6972d1","gas motor, 206kW","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"d941caa9-17a0-4e4e-98f4-18f3d85cbea0","gas motor, mini CHP plant","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"e95e5b93-e2dc-4b8c-a49c-094de16d1593","gas power plant, 100MW electrical","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"f3dd2b25-22ac-4453-b57e-7d1ca3c23ee1","gas power plant, 300MW electrical","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"b0456a8c-c9fd-4e18-8855-18670eba0391","gas power plant, combined cycle, 400MW electrical","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"a2f9c950-370f-4980-b254-2f448150e0a7","gas turbine, 10MW electrical","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"ccd89531-a796-4d6d-8342-de6a48ca32dd","gas turbine, 80MW, for compressed air energy storage","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"134f6bd5-e1cf-4120-9f3f-730bd1278e75","generator, 200kW electrical","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"8bde83bc-cfbc-4598-8e2d-7d09c24facbe","generator, mini CHP plant","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"042384da-1196-45b3-b7c6-4eb1997dcdf4","geothermal power plant, 5.5MWel","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"8d50d669-751c-4420-b533-54fd4d6dfa8d","geothermal power plant, Hot-Dry-Rock","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"2c1242ed-396c-41fc-ac27-c8988f97f6ca","geothermal power plant, undefined type","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"6f6ea498-2d08-422e-af7f-50b24a3519bd","glass cullet, for Saint-Gobain ISOVER SA","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"08283ad7-f381-481f-9cf1-97fe8f5aea95","glass cullet, from fluorescent lamps treatment","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"dfd8ae96-d665-4830-9e97-c784c9c21140","glass cullet, from used cathode ray tube panels","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"ae808f25-c72d-4304-9726-b9a61d73702b","glass cullet, lead containing, from used cathode ray tube","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"eaf1f821-d17d-4cf5-83e2-14363a1686fe","glass cullet, mixed glass from used cathode ray tube","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"000549a4-be55-4597-b14d-a186f81c3567","glass cullet, sorted","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"f9806102-116a-4466-9f9f-6a9f9db53528","glass etching factory","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"3e0cb653-a0eb-41d3-8ddf-6185506bff59","glass fibre","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"37229f7d-28f1-47ef-8b00-1c02efb8e3c9","glass fibre reinforced plastic, polyamide, injection moulded","material","a291de7b-35a2-11ec-ba41-b0fc3626dcfb","plastics and polymers"
"11f53eed-d5d6-47f3-9c4d-e2f08f1a4330","glass fibre reinforced plastic, polyester resin, hand lay-up","material","a291de7b-35a2-11ec-ba41-b0fc3626dcfb","plastics and polymers"
"075021d9-6ed6-402a-b751-f0b7107dbaef","glass, for liquid crystal display","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"d2d3c396-69ad-4445-9d6e-48422b34d1f9","glass from used cathode ray tube","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"1df31f35-a204-47d8-8997-6ffd02bee413","glass tube, borosilicate","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"71c2fb39-9fda-4c88-ac7d-c5e10b5b1b44","glass tube factory","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"90a5ee6e-e1ec-48ad-8330-cea936fc796f","glass wool mat","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"f309e657-8ddb-4c90-ae16-831fd364b9a3","glass wool mat, uncoated, Saint-Gobain ISOVER SA","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"747d35cc-d36e-4c52-804a-230a14d2168c","glazing, double, U<1.1 W/m2K","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"25fa11eb-ebf4-4815-b1ba-1aea4bd7ca6b","glazing, double, U<1.1 W/m2K, laminated safety glass","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"68127633-829b-4406-a18e-765828bd92a4","glazing, triple, U<0.5 W/m2K","material","a3c2d547-35a2-11ec-ba41-b0fc3626dcfb","glass"
"ac953839-5132-4693-9ddc-f1598be80c76","glider, for electric scooter","material","a291dec9-35a2-11ec-ba41-b0fc3626dcfb","vehicles"
"605a1f5e-996e-494c-9b9a-e6a6d6a984ff","glider, passenger car","material","a291dec9-35a2-11ec-ba41-b0fc3626dcfb","vehicles"
"f7bfdd26-135d-4a22-a81e-89dba4c39ecb","glucose","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"3e888834-dd9a-45c2-828a-550b4ecf7fe4","glued laminated timber, average glue mix","material","a3c2d582-35a2-11ec-ba41-b0fc3626dcfb","wood products"
"a8b79b48-ebdf-4983-9d7c-884986e898c8","glued laminated timber, MUF-glue","material","a3c2d582-35a2-11ec-ba41-b0fc3626dcfb","wood products"
"caa17800-72d7-4296-9493-802854b99407","glued laminated timber, PUR-glue","material","a3c2d582-35a2-11ec-ba41-b0fc3626dcfb","wood products"
"d84e275a-aacd-40d8-8c86-2578790f3f6d","glued solid timber","material","a3c2d582-35a2-11ec-ba41-b0fc3626dcfb","wood products"
"950e6fce-76ff-42fd-b89c-2d86d5546de0","gluing mill","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"abc463d7-a58a-4b48-ad64-eef9dadcdd40","glycerin distillate bottom","material","a4f4ab88-35a2-11ec-ba41-b0fc3626dcfb","fuels from biomass"
"e4ca3bd2-ef68-475b-997c-7c97ddda9ea9","glycerine","material","a4f4ab88-35a2-11ec-ba41-b0fc3626dcfb","fuels from biomass"
"3a174b26-1afd-4c79-8bbb-b56f617423d5","glycine","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"1640cf65-2617-46cc-b59e-0577e72255f8","glyoxal","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"36c4a22c-3a18-4978-8448-64dcb270b0cc","glyphosate","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"73304876-ad4d-47d2-9d19-24ce3d815efd","gold","material","a291def6-35a2-11ec-ba41-b0fc3626dcfb","metals (non-ferrous)"
"25eae4dc-f3e3-4975-aee6-282cb6c271a6","gold-silver, ingot","material","a3c2d596-35a2-11ec-ba41-b0fc3626dcfb","ores"
"74df7dce-7d26-4651-a5ed-515834de4e1b","gold, unrefined","material","a3c2d596-35a2-11ec-ba41-b0fc3626dcfb","ores"
"0f49319b-10f7-45b2-8122-14a8354fa1f8","goods wagon","material","a291dec9-35a2-11ec-ba41-b0fc3626dcfb","vehicles"
"d0a36165-179a-4494-91b4-1b409f51ef82","granulated blast furnace slag","material","a291de9c-35a2-11ec-ba41-b0fc3626dcfb","mineral products"
"3dc2b9ca-8398-4ad5-9009-22dcb961a168","grape","material","a291deef-35a2-11ec-ba41-b0fc3626dcfb","foodstuffs"
"5173d2e9-0e76-482f-9fdb-027eb1068e1a","graphic paper, 100% recycled","material","a7565d7b-35a2-11ec-ba41-b0fc3626dcfb","pulp and paper"
"d6307515-333b-4be6-a808-2749baa7d70d","graphite","material","a3c2d560-35a2-11ec-ba41-b0fc3626dcfb","mining and quarrying"
"8bb29b80-bffa-47d2-b231-9b7ad0bb166d","graphite, battery grade","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"9384aa47-077e-4c43-8925-82fd81bd746c","grass fibre","material","a3c2d5ad-35a2-11ec-ba41-b0fc3626dcfb","feed"
"3022cd57-52e4-4467-803f-6e4ebba478ac","grass, organic","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"fb3d72b7-61d7-4e68-9b7a-91beb8954cdf","grass seed, organic, for sowing","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"f18ef455-e49d-4eb6-a768-f4a4962cb06b","grass seed, Swiss integrated production, at farm","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"b1de4569-f19a-4cbf-810f-3a6c55ce37c7","grass seed, Swiss integrated production, for sowing","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"e52640a8-6d1f-4e35-aed3-ef540f3e58a0","grass silage, organic","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"5f9685df-c085-4b62-8eab-e93acafa2ad7","grass silage, Swiss integrated production","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"d0dbd6dc-71c7-42dc-8cdd-2829b6da8517","grass, Swiss integrated production","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"a1549d11-973a-4425-b6ba-490bef8efee4","gravel, crushed","material","a291de9c-35a2-11ec-ba41-b0fc3626dcfb","mineral products"
"707d40db-169b-44db-92e2-4aa53ddbb184","gravel, round","material","a291de9c-35a2-11ec-ba41-b0fc3626dcfb","mineral products"
"86abbd29-dddb-4f17-97de-f4948cd073ef","gravel/sand quarry infrastructure","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"7a1a1a1d-b46c-499e-a430-82827a2e20fe","green asparagus","material","a291deef-35a2-11ec-ba41-b0fc3626dcfb","foodstuffs"
"7c8d724d-5569-46c6-8a5f-29481580a6dd","greenhouse, glass walls and roof","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"a609b074-1842-46fc-b94d-50eb387ab496","greenhouse, plastic walls and roof","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"b275687b-6d9e-4a97-91fd-9a9cf26d1b69","green liquor dregs","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"71acdf05-44a1-4e19-9905-88455132fe50","green manure, organic, until April","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"809ab165-dde1-4905-ba57-8b3e750cbdc6","green manure, organic, until February","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"b6a9619f-877d-47b6-bb8c-93c478456a90","green manure, organic, until January","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"357d125f-9952-4cfd-8793-3be4b79cb5ed","green manure, organic, until March","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"1419543c-7065-4d0b-8719-95c910ad07af","green manure, Swiss integrated production, until April","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"77f5d714-658c-4137-b90b-996f5ebec090","green manure, Swiss integrated production, until February","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"5e9da926-58f2-4ead-9458-3c35c9e40f69","green manure, Swiss integrated production, until January","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"f02a621d-588c-4bd5-8d5d-8878ef4c2f74","green manure, Swiss integrated production, until March","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"6e6370d1-5ac4-467e-b616-c5012a5540e5","ground granulated blast furnace slag","material","a291de9c-35a2-11ec-ba41-b0fc3626dcfb","mineral products"
"d04238ec-ff7e-49c6-8269-1eee6c68affa","gypsum fibreboard","material","a291de9c-35a2-11ec-ba41-b0fc3626dcfb","mineral products"
"3b292947-80a3-4dbf-8ceb-6db90e4d1a7a","gypsum, mineral","material","a291de9c-35a2-11ec-ba41-b0fc3626dcfb","mineral products"
"ef6e60e6-327a-4e06-a391-e1fcea51152d","gypsum plasterboard","material","a291de9c-35a2-11ec-ba41-b0fc3626dcfb","mineral products"
"934d495a-e33e-4819-b37b-94d3ee047f64","H3PO4 purification residue","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"c6318f29-4330-4e79-b5cf-19472cc48f3c","hafnium sponge","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"464ddf36-f6b8-422d-afa7-3d5ae03e612a","hafnium tetrachloride","material","a291de41-35a2-11ec-ba41-b0fc3626dcfb","chemicals"
"3d680d5e-c55b-4f3c-b095-620b0172fcae","hair dryer","material","a8874956-35a2-11ec-ba41-b0fc3626dcfb","domestic appliances"
"1962689a-691d-46bd-9993-c940daf00033","hard chromium coat, electroplating, steel substrate, 0.14 mm thickness","production step","a291df08-35a2-11ec-ba41-b0fc3626dcfb","metalworking"
"96f836e1-942e-45b6-8b44-0b34f06e531a","hard coal","material","b8067a92-35a2-11ec-ba41-b0fc3626dcfb","coal"
"545d7ac4-1675-4ce9-aef1-28801618dc9f","hard coal ash","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"995ea87f-24e6-4691-bf28-bf19e652a704","hard coal briquettes","material","a3c2d5c7-35a2-11ec-ba41-b0fc3626dcfb","petroleum and natural gas products"
"6a29c847-6760-446c-8d47-671d738c7afc","hard coal briquettes factory","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"847f4cac-798f-40fc-a6dc-c371bb355dcd","hard coal coke factory","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"a62a63a3-2553-48a6-a205-835f168aad6e","hard coal power plant","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"8463552e-52c0-4c59-a1d4-d7d48348012d","hard coal preparation plant","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"b5a3fe53-2490-4856-a2ce-1da3869f8b57","hard coal, run-of-mine","material","b8067a92-35a2-11ec-ba41-b0fc3626dcfb","coal"
"a0664ae5-68e6-439f-827b-1479db7f7354","hard disk drive, for desktop computer","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"1ae9a8ea-4e3b-4092-a9cb-15ac54390d78","hard disk drive, for laptop computer","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"d4261e1d-ff82-42fd-a03b-a4e4b507edd5","harvester","material","a291de69-35a2-11ec-ba41-b0fc3626dcfb","machinery"
"f95267f1-0cdf-4599-80bd-759c00578dd6","harvesting/bundling, energy wood harvester","production step","a88748c2-35a2-11ec-ba41-b0fc3626dcfb","woodworking and forestry"
"863f94f0-65bc-4fbb-a36f-40aa2b154294","harvesting, by complete harvester, beets","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"31b1d54e-b5c0-4958-b623-79455f61aa3f","harvesting, by complete harvester, ground crops","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"9574c7d6-ef8e-407b-8b17-d5a38e02dba3","harvesting, forestry harvester","production step","a88748c2-35a2-11ec-ba41-b0fc3626dcfb","woodworking and forestry"
"82f9152b-be1b-4d63-b4e4-58c9a79338de","harvesting, sugarcane","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"201bef9e-4866-4212-9cbf-89cddefc7631","hay","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"f7e67343-dff7-4534-9b7f-5b99d1087760","haying, by rotary tedder","production step","a3c2d551-35a2-11ec-ba41-b0fc3626dcfb","support for crop production"
"92a004f7-6e6f-4f88-9ae7-a33adf60d5b9","hay, organic, intensive","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"19dfe550-43cc-444f-aba4-30b60175405f","hay, Swiss integrated production, extensive","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"723b7d6d-da26-4749-9c25-75d539bf0b52","hay, Swiss integrated production, intensive","material","a291ded7-35a2-11ec-ba41-b0fc3626dcfb","crops"
"c2b1f353-4b30-4bb7-8c98-4ac6d579b767","hazardous waste, for incineration","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"f1bf4841-25c1-43ca-84bb-4869d5ed1141","hazardous waste, for underground deposit","waste","a3c2d4b4-35a2-11ec-ba41-b0fc3626dcfb","waste management"
"a1edcf58-1358-4c50-923c-19b95cbc6a8e","hazardous waste incineration facility","material","a291deb8-35a2-11ec-ba41-b0fc3626dcfb","buildings & facilities"
"c831dd8c-38c3-4559-a91f-a498e71a5c68","heat, air-water heat pump 10kW","energy","a4f4ab9e-35a2-11ec-ba41-b0fc3626dcfb","heat"
"1dc71fc0-f606-42d1-bf63-bafda23c9d06","heat and power co-generation unit, 160kW electrical, common components for heat+electricity","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"b136fde4-65dd-40e8-8af7-11aaa88857a4","heat and power co-generation unit, 160kW electrical, components for electricity only","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"efb4b4d0-847a-44da-8a70-33594b6f8f97","heat and power co-generation unit, 160kW electrical, components for heat only","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"c80aedfd-41ef-4ca9-9a8c-40de34129200","heat and power co-generation unit, 1MWel, 6.4MWth","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"c433f067-7ab1-4881-ab0f-dffa0639a89d","heat and power co-generation unit, 1MW electrical, common components for heat+electricity","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"42981f0d-7bd5-4263-a21c-e7f25d143ece","heat and power co-generation unit, 1MW electrical, components for electricity only","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"406c0b8e-a289-4fb5-be83-dde10466d1c8","heat and power co-generation unit, 1MW electrical, components for heat only","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"eaf40f46-9ede-4f90-a861-d79906a19482","heat and power co-generation unit, 200kW electrical, common components for heat+electricity","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"76737579-ab07-4316-8916-d6ec2c0a43ae","heat and power co-generation unit, 200kW electrical, components for electricity only","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"70bc592d-12c7-4b1d-9a96-074f36700822","heat and power co-generation unit, 200kW electrical, components for heat only","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"a50fd911-4466-4bba-a3f0-bc9e080ca610","heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"cd13615f-fec2-4bd5-918c-9dc3814d47c5","heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"8c9626bc-e5b7-4e25-9d63-a1240b4e0dce","heat and power co-generation unit, 200kW electrical, diesel SCR, components for heat only","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"f95ec94f-1718-427c-900f-9dacbb38fda0","heat and power co-generation unit, 500kW electrical, common components for heat+electricity","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"c84a4e26-030e-49cb-b6f8-8aa3fcc1c44c","heat and power co-generation unit, 500kW electrical, components for electricity only","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"a51ecd35-961c-4630-bbe8-d146c6345f2a","heat and power co-generation unit, 500kW electrical, components for heat only","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"7f6acb8a-fbd4-4c68-8294-1d6183890cab","heat and power co-generation unit, 50kW electrical, common components for heat+electricity","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"6c1f21a9-e807-4b58-b9d2-e75295612289","heat and power co-generation unit, 50kW electrical, components for electricity only","material","a291df00-35a2-11ec-ba41-b0fc3626dcfb","electrical equipment"
"251fdd0e-a1eb-4e2d-b7a8-5b9c5f0bef21","heat and power co-generation unit, 50kW electrical, components for heat only","material","a8874a10-35a2-11ec-ba41-b0fc3626dcfb","engines and turbines"
"f1e164b6-c34e-4425-9614-a8799a84fe7a","heat and power co-generation unit, 6400kW thermal, building","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
"334ca3d7-a483-41aa-b876-ecfc7e729c77","heat and power co-generation unit, 6400kW thermal, common components for heat+electricity","material","a8874961-35a2-11ec-ba41-b0fc3626dcfb","electricity production: utilities"
